state_code,state_name,year,month,intra_ewb,out_ewb,in_ewb,out_value,date,mean_out,mean_in,mean_intra,mean_val,odi,iac,opi,vif,sdpi,net_flow_pct,total_ewb,odi_3m,sdpi_3m,state_out_rank,seasonal_factor
26,Dadra And Nagar Haveli,2018,9,51293.0,106242,106242,8243.197865525,2018-09-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.641546914663985,0.641546914663985,1.0,0.07758888072066603,0.047940252388770734,0.0,263777.0,0.644805715184937,0.04728429419345561,24.0,1.0409995716026714
26,Dadra And Nagar Haveli,2018,10,50436.0,111545,111545,7957.635775484,2018-10-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6735693096533781,0.6735693096533781,1.0,0.07134013873758573,0.04641588401386005,0.0,273526.0,0.6716349629574948,0.049282486192644054,24.0,0.9142022399060322
26,Dadra And Nagar Haveli,2018,11,44282.0,93052,93052,7035.980293743,2018-11-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.5618985288615908,0.5618985288615908,1.0,0.07561342360984181,0.04095741615628258,0.0,230386.0,0.6256715843929846,0.04510451751963779,25.0,0.9841693312021573
26,Dadra And Nagar Haveli,2018,12,52368.0,112979,112979,7637.282920936999,2018-12-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6822285807102875,0.6822285807102875,1.0,0.06759913719308012,0.04462616131171351,0.0,278326.0,0.6392321397417522,0.04399982049395205,23.0,1.0714402995784322
26,Dadra And Nagar Haveli,2019,1,54139.0,116893,116893,8050.12,2019-01-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.7058634390901639,0.7058634390901639,1.0,0.06886742576544361,0.04701022784700228,0.0,287925.0,0.649996849554014,0.044197935104999454,23.0,1.0718328048913326
26,Dadra And Nagar Haveli,2019,2,50124.0,109418,109418,7114.17,2019-02-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6607253281066237,0.6607253281066237,1.0,0.0650182785282129,0.04162038472841609,0.0,268960.0,0.6829391159690251,0.044418924629043954,23.0,1.0233502035822655
26,Dadra And Nagar Haveli,2019,3,53979.0,117330,117330,7446.04,2019-03-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.7085022825015094,0.7085022825015094,1.0,0.06346237109008779,0.04359412623369445,0.0,288639.0,0.6916970165660988,0.04407491293637094,23.0,1.0570573521454927
26,Dadra And Nagar Haveli,2019,4,51059.0,109577,109577,7024.545637877,2019-04-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6616854564874106,0.6616854564874106,1.0,0.06410602259486024,0.041113846517251036,0.0,270213.0,0.6769710223651813,0.04210945249312053,23.0,0.9111419924389685
26,Dadra And Nagar Haveli,2019,5,51138.0,110893,110893,7287.883490022,2019-05-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6696321794378239,0.6696321794378239,1.0,0.06571995969107157,0.04262248280404624,0.0,272924.0,0.6799399728089147,0.04244348518499724,23.0,0.9527510062025629
26,Dadra And Nagar Haveli,2019,6,51681.0,108347,108347,6991.991748227,2019-06-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.654258048258681,0.654258048258681,1.0,0.06453332116465615,0.04091501303822397,0.0,268375.0,0.6618585613946385,0.041550447453173746,23.0,0.9850002778893029
26,Dadra And Nagar Haveli,2019,7,58635.0,114474,114474,7067.496128757,2019-07-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6912562029069955,0.6912562029069955,1.0,0.06173887632787358,0.04141178588217233,0.0,287583.0,0.6717154768678335,0.04164976057481418,23.0,0.9785119709710264
26,Dadra And Nagar Haveli,2019,8,56622.0,109427,109427,6629.723792403,2019-08-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6607796749961021,0.6607796749961021,1.0,0.06058581330387381,0.038867991870209506,0.0,275476.0,0.6687646420539263,0.0403982635968686,22.0,1.0186146916808008
26,Dadra And Nagar Haveli,2019,9,56105.0,105659,105659,6183.81954627,2019-09-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6380264439344326,0.6380264439344326,1.0,0.05852619792227827,0.03628938819578953,0.0,267423.0,0.6633541072791768,0.03885638864939045,24.0,1.0409995716026714
26,Dadra And Nagar Haveli,2019,10,52898.0,103355,103355,6163.819215324,2019-10-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.624113640227934,0.624113640227934,1.0,0.0596373587666199,0.036152865583669244,0.0,259608.0,0.6409732530528229,0.0371034152165561,24.0,0.9142022399060322
26,Dadra And Nagar Haveli,2019,11,54991.0,109473,109473,6416.405483556,2019-11-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6610574479867701,0.6610574479867701,1.0,0.0586117625675372,0.037652769136194274,0.0,273937.0,0.6410658440497122,0.036698340971884354,24.0,0.9841693312021573
26,Dadra And Nagar Haveli,2019,12,59320.0,117190,117190,6929.945903188001,2019-12-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.7076568864429548,0.7076568864429548,1.0,0.05913427684263163,0.04065620045230982,0.0,293700.0,0.664275991552553,0.03815394505739111,23.0,1.0714402995784322
26,Dadra And Nagar Haveli,2020,1,60951.0,119314,119314,7163.148437021001,2020-01-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.7204827523598831,0.7204827523598831,1.0,0.06003611007108136,0.042006286925060754,0.0,299579.0,0.6963990289298693,0.04010508550452161,23.0,1.0718328048913326
26,Dadra And Nagar Haveli,2020,2,59243.0,115122,115122,6774.072027711,2020-02-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.6951691789494482,0.6951691789494482,1.0,0.0588425498836973,0.03974725537253781,0.0,289487.0,0.7077696059174287,0.04080324758330279,23.0,1.0233502035822655
26,Dadra And Nagar Haveli,2020,3,44280.0,82429,82429,5008.531821494999,2020-03-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.4977510836471228,0.4977510836471228,1.0,0.060761768570466695,0.029360992304179618,0.0,209138.0,0.6378010049854846,0.03703817820059273,23.0,1.0570573521454927
26,Dadra And Nagar Haveli,2020,4,5062.0,16261,16261,1427.339617942,2020-04-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.09819275220111688,0.09819275220111688,1.0,0.08777686599483427,0.00826154942498331,0.0,37584.0,0.43037100493256264,0.02578993236723358,24.0,0.9111419924389685
26,Dadra And Nagar Haveli,2020,5,25778.0,52203,52203,3716.946085619,2020-05-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.3152300746051845,0.3152300746051845,1.0,0.07120177165333409,0.02168189312652969,0.0,130184.0,0.3037246368178081,0.019768144951897538,24.0,0.9527510062025629
26,Dadra And Nagar Haveli,2020,6,41853.0,73532,73532,4410.371635237,2020-06-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.4440261641259779,0.4440261641259779,1.0,0.05997894298043029,0.0258640990446482,0.0,188917.0,0.28581633031075976,0.018602513865387065,25.0,0.9850002778893029
26,Dadra And Nagar Haveli,2020,7,48638.0,86236,86236,5029.052367163,2020-07-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.5207398178965326,0.5207398178965326,1.0,0.05831731953201679,0.029515643489354437,0.0,221110.0,0.4266653522092317,0.02568721188684411,24.0,0.9785119709710264
26,Dadra And Nagar Haveli,2020,8,93508.0,130856,130856,7372.047398116,2020-08-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.7901796188444346,0.7901796188444346,1.0,0.05633709878122516,0.043307656206664887,0.0,355220.0,0.5849818669556484,0.032895799580222505,23.0,1.0186146916808008
26,Dadra And Nagar Haveli,2020,9,112228.0,163113,163113,8899.953797315,2020-09-01,165602.85393258426,165602.85393258426,104413.13483146067,12496.526496007888,0.98496490927869,0.98496490927869,1.0,0.05456311757686389,0.05232781173119112,0.0,438454.0,0.7652947820065523,0.04171703714240348,23.0,1.0409995716026714
